path,bytes,modified_utc
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_008__power1.json,23792,2026-07-24T17:58:51.111256+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_009__power1.json,23526,2026-07-24T17:58:51.466974+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_010__power1.json,23956,2026-07-24T17:58:51.817079+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_011__power1.json,24107,2026-07-24T17:58:52.171540+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_012__power1.json,23898,2026-07-24T17:58:52.519124+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_013__power1.json,23216,2026-07-24T17:58:52.907916+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_014__power1.json,23555,2026-07-24T17:58:53.258361+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_015__power1.json,23979,2026-07-24T17:58:53.617095+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_016__power1.json,23055,2026-07-24T17:58:54.054911+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_017__power1.json,23890,2026-07-24T17:58:54.424091+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_018__power1.json,23747,2026-07-24T17:58:54.779228+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_019__power1.json,23631,2026-07-24T17:58:55.125704+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_020__power1.json,23745,2026-07-24T17:58:55.472349+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_021__power1.json,24193,2026-07-24T17:58:55.829308+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_022__power1.json,23558,2026-07-24T17:58:56.184148+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_023__power1.json,23874,2026-07-24T17:58:56.539671+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_12_024__power1.json,23522,2026-07-24T17:58:56.883459+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_000__power1.json,35826,2026-07-24T17:58:57.854056+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_001__power1.json,35417,2026-07-24T17:58:58.732469+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_002__power1.json,35526,2026-07-24T17:58:59.627384+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_003__power1.json,34810,2026-07-24T17:59:00.491323+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_004__power1.json,35453,2026-07-24T17:59:01.354040+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_005__power1.json,35651,2026-07-24T17:59:02.294351+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_006__power1.json,35514,2026-07-24T17:59:03.203111+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_007__power1.json,36076,2026-07-24T17:59:04.063867+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_008__power1.json,35761,2026-07-24T17:59:04.970977+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_009__power1.json,35527,2026-07-24T17:59:05.900773+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_010__power1.json,35509,2026-07-24T17:59:06.758906+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_011__power1.json,35353,2026-07-24T17:59:07.619379+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_012__power1.json,35823,2026-07-24T17:59:08.478753+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_013__power1.json,34938,2026-07-24T17:59:09.479415+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_014__power1.json,35697,2026-07-24T17:59:10.332222+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_015__power1.json,35952,2026-07-24T17:59:11.242555+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_016__power1.json,35510,2026-07-24T17:59:12.092966+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_017__power1.json,35422,2026-07-24T17:59:12.944922+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_018__power1.json,35466,2026-07-24T17:59:13.865017+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_019__power1.json,35696,2026-07-24T17:59:14.771361+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_020__power1.json,35606,2026-07-24T17:59:15.652279+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_021__power1.json,35392,2026-07-24T17:59:16.506234+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_022__power1.json,35539,2026-07-24T17:59:17.454714+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_023__power1.json,35566,2026-07-24T17:59:18.339186+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_20_024__power1.json,35721,2026-07-24T17:59:19.243885+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_000__power1.json,42085,2026-07-24T17:59:20.454773+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_001__power1.json,41143,2026-07-24T17:59:21.762856+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_002__power1.json,41610,2026-07-24T17:59:22.969787+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_003__power1.json,40298,2026-07-24T17:59:24.153498+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_004__power1.json,41925,2026-07-24T17:59:25.336747+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_005__power1.json,41208,2026-07-24T17:59:26.676825+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_006__power1.json,41167,2026-07-24T17:59:27.877151+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_007__power1.json,41273,2026-07-24T17:59:29.098638+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_008__power1.json,42185,2026-07-24T17:59:30.311327+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_009__power1.json,41594,2026-07-24T17:59:31.605496+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_010__power1.json,41762,2026-07-24T17:59:32.848207+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_011__power1.json,40543,2026-07-24T17:59:34.068314+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_012__power1.json,41443,2026-07-24T17:59:35.253379+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_013__power1.json,42185,2026-07-24T17:59:36.555485+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_014__power1.json,41474,2026-07-24T17:59:37.783132+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_015__power1.json,40874,2026-07-24T17:59:38.965185+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_016__power1.json,41589,2026-07-24T17:59:40.144227+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_017__power1.json,41487,2026-07-24T17:59:41.472792+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_018__power1.json,41669,2026-07-24T17:59:42.669168+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_019__power1.json,41477,2026-07-24T17:59:43.876174+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_020__power1.json,42012,2026-07-24T17:59:45.061179+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_021__power1.json,41154,2026-07-24T17:59:46.337276+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_022__power1.json,40995,2026-07-24T17:59:47.563219+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_023__power1.json,41777,2026-07-24T17:59:48.745134+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_24_024__power1.json,41569,2026-07-24T17:59:49.951338+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_000__power1.json,17614,2026-07-24T17:58:43.038856+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_001__power1.json,18147,2026-07-24T17:58:43.232786+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_002__power1.json,17708,2026-07-24T17:58:43.507399+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_003__power1.json,17686,2026-07-24T17:58:43.752674+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_004__power1.json,18193,2026-07-24T17:58:43.944486+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_005__power1.json,18031,2026-07-24T17:58:44.127350+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_006__power1.json,17907,2026-07-24T17:58:44.311671+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_007__power1.json,18178,2026-07-24T17:58:44.492358+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_008__power1.json,18126,2026-07-24T17:58:44.668036+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_009__power1.json,17997,2026-07-24T17:58:44.863482+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_010__power1.json,17907,2026-07-24T17:58:45.048341+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_011__power1.json,18159,2026-07-24T17:58:45.229250+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_012__power1.json,17763,2026-07-24T17:58:45.416652+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_013__power1.json,17762,2026-07-24T17:58:45.606878+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_014__power1.json,17680,2026-07-24T17:58:45.789554+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_015__power1.json,17993,2026-07-24T17:58:45.968865+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_016__power1.json,18048,2026-07-24T17:58:46.150880+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_017__power1.json,17656,2026-07-24T17:58:46.333408+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_018__power1.json,17680,2026-07-24T17:58:46.519835+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_019__power1.json,17872,2026-07-24T17:58:46.749079+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_020__power1.json,17897,2026-07-24T17:58:47.049357+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_021__power1.json,17843,2026-07-24T17:58:47.248347+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_022__power1.json,17781,2026-07-24T17:58:47.435429+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_023__power1.json,18074,2026-07-24T17:58:47.615368+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed43__scale/routes/scale_8_024__power1.json,17976,2026-07-24T17:58:47.796903+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_000__power1.json,23419,2026-07-24T17:57:38.483231+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_001__power1.json,23724,2026-07-24T17:57:38.877245+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_002__power1.json,23604,2026-07-24T17:57:39.244719+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_003__power1.json,24333,2026-07-24T17:57:39.621040+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_004__power1.json,23506,2026-07-24T17:57:39.987985+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_005__power1.json,23762,2026-07-24T17:57:40.362190+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_006__power1.json,23867,2026-07-24T17:57:40.768196+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_007__power1.json,23576,2026-07-24T17:57:41.189164+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_008__power1.json,24003,2026-07-24T17:57:41.673391+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_009__power1.json,23745,2026-07-24T17:57:42.042065+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_010__power1.json,24153,2026-07-24T17:57:42.428384+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_011__power1.json,24378,2026-07-24T17:57:42.796750+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_012__power1.json,23752,2026-07-24T17:57:43.169894+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_013__power1.json,23215,2026-07-24T17:57:43.542006+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_014__power1.json,23816,2026-07-24T17:57:43.942175+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_015__power1.json,23919,2026-07-24T17:57:44.289891+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_016__power1.json,23117,2026-07-24T17:57:44.674443+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_017__power1.json,24105,2026-07-24T17:57:45.086766+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_018__power1.json,23954,2026-07-24T17:57:45.515379+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_019__power1.json,23629,2026-07-24T17:57:45.880856+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_020__power1.json,23745,2026-07-24T17:57:46.268712+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_021__power1.json,24126,2026-07-24T17:57:46.642927+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_022__power1.json,23400,2026-07-24T17:57:47.033489+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_023__power1.json,23869,2026-07-24T17:57:47.432848+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_12_024__power1.json,23574,2026-07-24T17:57:47.816102+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_000__power1.json,35361,2026-07-24T17:57:48.780555+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_001__power1.json,35306,2026-07-24T17:57:49.764263+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_002__power1.json,35744,2026-07-24T17:57:50.762606+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_003__power1.json,34809,2026-07-24T17:57:51.845307+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_004__power1.json,35468,2026-07-24T17:57:52.845424+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_005__power1.json,34972,2026-07-24T17:57:53.876111+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_006__power1.json,35487,2026-07-24T17:57:54.816095+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_007__power1.json,36083,2026-07-24T17:57:56.055187+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_008__power1.json,35602,2026-07-24T17:57:57.427898+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_009__power1.json,35348,2026-07-24T17:57:58.269174+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_010__power1.json,35541,2026-07-24T17:57:59.054130+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_011__power1.json,35601,2026-07-24T17:57:59.882658+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_012__power1.json,35822,2026-07-24T17:58:00.772867+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_013__power1.json,34934,2026-07-24T17:58:01.649715+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_014__power1.json,35622,2026-07-24T17:58:02.623276+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_015__power1.json,36130,2026-07-24T17:58:03.529366+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_016__power1.json,35499,2026-07-24T17:58:04.527289+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_017__power1.json,35466,2026-07-24T17:58:05.550571+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_018__power1.json,35472,2026-07-24T17:58:06.420177+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_019__power1.json,35678,2026-07-24T17:58:07.289304+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_020__power1.json,35606,2026-07-24T17:58:08.166888+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_021__power1.json,35391,2026-07-24T17:58:09.021514+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_022__power1.json,35540,2026-07-24T17:58:09.882061+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_023__power1.json,35581,2026-07-24T17:58:10.835482+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_20_024__power1.json,35726,2026-07-24T17:58:11.704600+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_000__power1.json,41161,2026-07-24T17:58:12.893660+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_001__power1.json,40938,2026-07-24T17:58:14.200260+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_002__power1.json,41824,2026-07-24T17:58:15.402503+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_003__power1.json,40359,2026-07-24T17:58:16.579239+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_004__power1.json,41699,2026-07-24T17:58:17.805442+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_005__power1.json,40986,2026-07-24T17:58:19.109444+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_006__power1.json,41180,2026-07-24T17:58:20.367864+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_007__power1.json,41476,2026-07-24T17:58:21.544760+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_008__power1.json,42118,2026-07-24T17:58:22.775970+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_009__power1.json,41798,2026-07-24T17:58:24.079772+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_010__power1.json,41778,2026-07-24T17:58:25.279501+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_011__power1.json,40766,2026-07-24T17:58:26.497718+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_012__power1.json,41440,2026-07-24T17:58:27.693095+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_013__power1.json,41752,2026-07-24T17:58:29.038049+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_014__power1.json,41474,2026-07-24T17:58:30.252593+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_015__power1.json,40672,2026-07-24T17:58:31.435928+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_016__power1.json,41628,2026-07-24T17:58:32.662057+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_017__power1.json,41476,2026-07-24T17:58:33.976016+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_018__power1.json,41238,2026-07-24T17:58:35.243815+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_019__power1.json,41474,2026-07-24T17:58:36.421357+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_020__power1.json,42041,2026-07-24T17:58:37.604847+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_021__power1.json,41356,2026-07-24T17:58:38.936872+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_022__power1.json,40995,2026-07-24T17:58:40.154384+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_023__power1.json,41772,2026-07-24T17:58:41.375987+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_24_024__power1.json,41717,2026-07-24T17:58:42.549494+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_000__power1.json,17613,2026-07-24T17:57:33.119882+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_001__power1.json,18142,2026-07-24T17:57:33.316179+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_002__power1.json,17781,2026-07-24T17:57:33.498410+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_003__power1.json,17632,2026-07-24T17:57:33.703217+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_004__power1.json,18188,2026-07-24T17:57:33.910104+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_005__power1.json,18036,2026-07-24T17:57:34.108918+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_006__power1.json,17945,2026-07-24T17:57:34.323699+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_007__power1.json,18179,2026-07-24T17:57:34.595603+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_008__power1.json,18128,2026-07-24T17:57:34.815538+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_009__power1.json,18252,2026-07-24T17:57:35.012759+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_010__power1.json,17963,2026-07-24T17:57:35.208945+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_011__power1.json,18314,2026-07-24T17:57:35.398318+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_012__power1.json,17760,2026-07-24T17:57:35.606592+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_013__power1.json,17771,2026-07-24T17:57:35.822548+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_014__power1.json,17732,2026-07-24T17:57:36.051940+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_015__power1.json,17938,2026-07-24T17:57:36.245365+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_016__power1.json,18048,2026-07-24T17:57:36.430494+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_017__power1.json,17656,2026-07-24T17:57:36.609537+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_018__power1.json,17680,2026-07-24T17:57:36.808043+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_019__power1.json,17961,2026-07-24T17:57:37.010936+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_020__power1.json,17899,2026-07-24T17:57:37.210256+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_021__power1.json,17906,2026-07-24T17:57:37.404304+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_022__power1.json,17794,2026-07-24T17:57:37.595532+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_023__power1.json,18084,2026-07-24T17:57:37.810212+00:00
paper_runs/evaluation/scale_core_learning__ppo_mlp__seed42__scale/routes/scale_8_024__power1.json,17923,2026-07-24T17:57:38.094644+00:00
paper_runs/evaluation/scale_core_learning__full__seed46__scale/routes/scale_12_000__power1.json,23399,2026-07-24T17:56:29.059813+00:00
paper_runs/evaluation/scale_core_learning__full__seed46__scale/routes/scale_12_001__power1.json,23704,2026-07-24T17:56:29.418688+00:00
