path,bytes,modified_utc
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_00.json,20936,2026-07-30T20:46:12.369395+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_01.json,18492,2026-07-30T20:46:51.928459+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_02.json,10131,2026-07-30T20:47:07.976375+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_03.json,23758,2026-07-30T20:48:11.833044+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_04.json,18245,2026-07-30T20:48:58.325304+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_05.json,14292,2026-07-30T20:49:34.043425+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_06.json,28622,2026-07-30T20:51:06.499960+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_07.json,19454,2026-07-30T20:52:13.627913+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_hengduan__road_01__task_08.json,13195,2026-07-30T20:52:45.945025+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_00.json,18826,2026-07-30T20:53:27.470600+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_01.json,14600,2026-07-30T20:53:58.542279+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_02.json,12697,2026-07-30T20:54:22.691527+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_03.json,23713,2026-07-30T20:55:28.566368+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_04.json,18864,2026-07-30T20:56:18.991505+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_05.json,16182,2026-07-30T20:56:50.893685+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_06.json,27137,2026-07-30T20:58:20.742955+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_07.json,23222,2026-07-30T20:59:25.182811+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_00__task_08.json,17333,2026-07-30T21:00:13.701327+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_00.json,21021,2026-07-30T21:00:59.355160+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_01.json,15309,2026-07-30T21:01:31.903769+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_02.json,12838,2026-07-30T21:01:58.483298+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_03.json,21004,2026-07-30T21:02:55.089482+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_04.json,14143,2026-07-30T21:03:31.646022+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_05.json,14167,2026-07-30T21:04:03.657419+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_06.json,25537,2026-07-30T21:05:26.895576+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_07.json,20232,2026-07-30T21:06:24.981305+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_qinling__road_01__task_08.json,12623,2026-07-30T21:07:00.030305+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_00.json,18804,2026-07-30T21:07:38.494396+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_01.json,15463,2026-07-30T21:08:12.059896+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_02.json,11488,2026-07-30T21:08:29.042362+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_03.json,20074,2026-07-30T21:09:20.266565+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_04.json,17228,2026-07-30T21:10:00.912169+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_05.json,12830,2026-07-30T21:10:32.132560+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_06.json,26069,2026-07-30T21:11:52.304972+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_07.json,22760,2026-07-30T21:12:59.880737+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_00__task_08.json,14884,2026-07-30T21:13:41.200510+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_00.json,20060,2026-07-30T21:14:25.676435+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_01.json,16585,2026-07-30T21:14:59.606607+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_02.json,11689,2026-07-30T21:15:17.286504+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_03.json,23130,2026-07-30T21:16:17.498838+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_04.json,20748,2026-07-30T21:17:09.058253+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_05.json,13231,2026-07-30T21:17:40.326429+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_06.json,25940,2026-07-30T21:18:55.888286+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_07.json,22364,2026-07-30T21:19:59.420717+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__cn_taihang__road_01__task_08.json,15901,2026-07-30T21:20:41.791184+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_00.json,21273,2026-07-30T21:21:28.573170+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_01.json,16188,2026-07-30T21:22:02.757064+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_02.json,11987,2026-07-30T21:22:24.662107+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_03.json,24415,2026-07-30T21:23:31.239435+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_04.json,19831,2026-07-30T21:24:24.376187+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_05.json,13110,2026-07-30T21:24:49.290825+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_06.json,24877,2026-07-30T21:26:10.399095+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_07.json,24648,2026-07-30T21:27:26.611249+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_00__task_08.json,13098,2026-07-30T21:28:05.220612+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_00.json,19645,2026-07-30T21:28:49.966900+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_01.json,18464,2026-07-30T21:29:28.502267+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_02.json,12946,2026-07-30T21:29:53.595668+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_03.json,20934,2026-07-30T21:30:52.319787+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_04.json,18493,2026-07-30T21:31:39.870008+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_05.json,12722,2026-07-30T21:32:04.518005+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_06.json,28096,2026-07-30T21:33:33.136775+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_07.json,19875,2026-07-30T21:34:38.076368+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_alps__road_01__task_08.json,12980,2026-07-30T21:35:12.035807+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_00.json,21171,2026-07-30T21:35:56.748967+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_01.json,13132,2026-07-30T21:36:22.656229+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_02.json,14038,2026-07-30T21:36:44.870584+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_03.json,20810,2026-07-30T21:37:47.023045+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_04.json,21038,2026-07-30T21:38:34.317687+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_05.json,11339,2026-07-30T21:38:55.344666+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_06.json,28161,2026-07-30T21:40:23.195184+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_07.json,18835,2026-07-30T21:41:24.346472+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_00__task_08.json,16921,2026-07-30T21:42:01.082602+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_00.json,23679,2026-07-30T21:42:50.124945+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_01.json,14818,2026-07-30T21:43:14.472900+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_02.json,11747,2026-07-30T21:43:30.167206+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_03.json,28033,2026-07-30T21:44:44.070213+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_04.json,18258,2026-07-30T21:45:19.624183+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_05.json,16092,2026-07-30T21:45:52.562040+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_06.json,30670,2026-07-30T21:47:23.264029+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_07.json,21854,2026-07-30T21:48:23.394753+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_colorado_rockies__road_01__task_08.json,15726,2026-07-30T21:48:54.752411+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_00.json,20350,2026-07-30T21:49:38.995426+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_01.json,13733,2026-07-30T21:50:08.538244+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_02.json,12626,2026-07-30T21:50:31.325768+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_03.json,19672,2026-07-30T21:51:20.564914+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_04.json,16602,2026-07-30T21:52:00.909851+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_05.json,11083,2026-07-30T21:52:23.218162+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_06.json,26611,2026-07-30T21:53:47.973837+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_07.json,18616,2026-07-30T21:54:36.542083+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_00__task_08.json,15487,2026-07-30T21:55:20.558689+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_00.json,20143,2026-07-30T21:56:00.630549+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_01.json,15603,2026-07-30T21:56:27.613361+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_02.json,12812,2026-07-30T21:56:49.953450+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_03.json,22985,2026-07-30T21:57:49.838548+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_04.json,17255,2026-07-30T21:58:26.317730+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_05.json,11508,2026-07-30T21:58:49.069664+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_06.json,25433,2026-07-30T22:00:12.775762+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_07.json,20180,2026-07-30T22:00:58.831249+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_peruvian_andes__road_01__task_08.json,17057,2026-07-30T22:01:38.588587+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_00.json,22268,2026-07-30T22:02:27.570597+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_01.json,15551,2026-07-30T22:03:02.854487+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_02.json,11393,2026-07-30T22:03:20.794959+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_03.json,22843,2026-07-30T22:04:25.028369+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_04.json,20393,2026-07-30T22:05:19.067209+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_05.json,11727,2026-07-30T22:05:43.953484+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_06.json,26799,2026-07-30T22:07:04.277515+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_07.json,24661,2026-07-30T22:08:15.208044+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_00__task_08.json,12720,2026-07-30T22:08:42.760045+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_00.json,18155,2026-07-30T22:09:21.298823+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_01.json,15521,2026-07-30T22:09:53.833290+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_02.json,10209,2026-07-30T22:10:08.128587+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_03.json,21286,2026-07-30T22:11:01.301332+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_04.json,18422,2026-07-30T22:11:46.111665+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_05.json,11124,2026-07-30T22:12:09.423768+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_06.json,26609,2026-07-30T22:13:29.303999+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_07.json,20785,2026-07-30T22:14:36.331604+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed45/routes/real_test__global_southern_alps_nz__road_01__task_08.json,13761,2026-07-30T22:15:12.751680+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_00.json,17721,2026-07-30T20:14:29.946234+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_01.json,15901,2026-07-30T20:15:02.297869+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_02.json,15050,2026-07-30T20:15:27.745194+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_03.json,20725,2026-07-30T20:16:15.927397+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_04.json,18352,2026-07-30T20:17:00.472753+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_05.json,13525,2026-07-30T20:17:32.829074+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_06.json,26733,2026-07-30T20:18:53.568484+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_07.json,20957,2026-07-30T20:19:56.793341+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_00__task_08.json,17643,2026-07-30T20:20:43.121282+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_00.json,19280,2026-07-30T20:21:23.068901+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_01.json,19068,2026-07-30T20:21:58.341737+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_02.json,11536,2026-07-30T20:22:19.248453+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_03.json,23197,2026-07-30T20:23:18.200362+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_04.json,19680,2026-07-30T20:24:03.414431+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_05.json,18760,2026-07-30T20:24:48.342548+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_06.json,23677,2026-07-30T20:25:58.605418+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_07.json,19299,2026-07-30T20:26:59.368473+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_guizhou_karst__road_01__task_08.json,16269,2026-07-30T20:27:44.530577+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_00.json,19598,2026-07-30T20:28:26.863678+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_01.json,16789,2026-07-30T20:29:00.963494+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_02.json,10147,2026-07-30T20:29:19.843931+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_03.json,22473,2026-07-30T20:30:22.912133+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_04.json,16797,2026-07-30T20:31:07.931871+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_05.json,12810,2026-07-30T20:31:37.318556+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_06.json,25417,2026-07-30T20:33:00.242895+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_07.json,19844,2026-07-30T20:34:03.914634+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_00__task_08.json,15370,2026-07-30T20:34:43.620260+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_00.json,21150,2026-07-30T20:35:29.378597+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_01.json,16530,2026-07-30T20:36:06.946467+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_02.json,10134,2026-07-30T20:36:23.199722+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_03.json,21144,2026-07-30T20:37:23.737510+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_04.json,18652,2026-07-30T20:38:10.657707+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_05.json,14291,2026-07-30T20:38:44.879453+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/real_baselines/jobs/aco__seed44/routes/real_test__cn_hengduan__road_01__task_06.json,25358,2026-07-30T20:40:07.546158+00:00
