aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5
geometric,92,0.0,nearest_feasible,4,real_all,0.5135925764590804,0.35294117647058826,0.29411764705882354,0.23529411764705885,0.0,0.11764705882352942
arithmetic,92,0.0,nearest_feasible,6,real_all,0.5538969315530938,0.35294117647058826,0.29411764705882354,0.23529411764705885,0.0,0.11764705882352942
geometric,93,0.0,nearest_feasible,5,real_all,0.5301267613078998,0.37499999999999994,0.3125,0.25,0.0,0.0625
arithmetic,93,0.0,nearest_feasible,6,real_all,0.5691814367653514,0.37499999999999994,0.3125,0.25,0.0,0.0625
geometric,94,0.0,nearest_feasible,4,real_all,0.5156921564081529,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.0,0.15789473684210525
arithmetic,94,0.0,nearest_feasible,6,real_all,0.5603691923104969,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.0,0.15789473684210525
geometric,95,0.0,nearest_feasible,4,real_all,0.5305434415470481,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.0,0.11111111111111112
arithmetic,95,0.0,nearest_feasible,6,real_all,0.574314989207915,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.0,0.11111111111111112
geometric,96,0.0,nearest_feasible,5,real_all,0.5476486390661521,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.0,0.058823529411764705
arithmetic,96,0.0,nearest_feasible,6,real_all,0.5899014680932645,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.0,0.058823529411764705
geometric,97,0.0,nearest_feasible,4,real_all,0.5461836801118082,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.0,0.10526315789473684
arithmetic,97,0.0,nearest_feasible,6,real_all,0.5925837776359126,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.0,0.10526315789473684
geometric,98,0.0,nearest_feasible,5,real_all,0.5637092411034921,0.33333333333333326,0.27777777777777773,0.33333333333333326,0.0,0.05555555555555555
arithmetic,98,0.0,nearest_feasible,6,real_all,0.608319273718076,0.33333333333333326,0.27777777777777773,0.33333333333333326,0.0,0.05555555555555555
geometric,99,0.0,nearest_feasible,5,real_all,0.5784780875828766,0.3157894736842105,0.2631578947368421,0.36842105263157887,0.0,0.05263157894736842
arithmetic,99,0.0,nearest_feasible,6,real_all,0.6247983629613284,0.3157894736842105,0.2631578947368421,0.36842105263157887,0.0,0.05263157894736842
geometric,100,0.0,nearest_feasible,4,real_all,0.46369242911076414,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.0,0.2105263157894737
arithmetic,100,0.0,nearest_feasible,5,real_all,0.4988308604499372,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.0,0.2105263157894737
geometric,101,0.0,nearest_feasible,4,real_all,0.47423756932858824,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
arithmetic,101,0.0,nearest_feasible,6,real_all,0.5093578611328798,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
geometric,102,0.0,nearest_feasible,4,real_all,0.48630735996247887,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.11764705882352942
arithmetic,102,0.0,nearest_feasible,6,real_all,0.5211233324844038,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.11764705882352942
geometric,103,0.0,nearest_feasible,5,real_all,0.5002534467016595,0.37499999999999994,0.37499999999999994,0.18749999999999997,0.0,0.0625
arithmetic,103,0.0,nearest_feasible,6,real_all,0.5343594877548682,0.37499999999999994,0.37499999999999994,0.18749999999999997,0.0,0.0625
geometric,104,0.0,nearest_feasible,4,real_all,0.4911093454197375,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
arithmetic,104,0.0,nearest_feasible,6,real_all,0.5310454457753531,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
geometric,105,0.0,nearest_feasible,4,real_all,0.5038835265392239,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.0,0.11111111111111112
arithmetic,105,0.0,nearest_feasible,6,real_all,0.543362145643041,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.0,0.11111111111111112
geometric,106,0.0,nearest_feasible,5,real_all,0.5185541537369243,0.3529411764705882,0.3529411764705882,0.23529411764705882,0.0,0.058823529411764705
arithmetic,106,0.0,nearest_feasible,6,real_all,0.5571278690245742,0.3529411764705882,0.3529411764705882,0.23529411764705882,0.0,0.058823529411764705
geometric,107,0.0,nearest_feasible,4,real_all,0.520147352030605,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.0,0.10526315789473685
arithmetic,107,0.0,nearest_feasible,6,real_all,0.563260031100769,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.0,0.10526315789473685
geometric,108,0.0,nearest_feasible,5,real_all,0.5353827379746969,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555556
arithmetic,108,0.0,nearest_feasible,6,real_all,0.577366430153202,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555556
geometric,109,0.0,nearest_feasible,5,real_all,0.5509022997581442,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.052631578947368425
arithmetic,109,0.0,nearest_feasible,6,real_all,0.5954746164261847,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.052631578947368425
geometric,110,0.0,nearest_feasible,4,real_all,0.46769838587133855,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
arithmetic,110,0.0,nearest_feasible,6,real_all,0.5017216992402093,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
geometric,111,0.0,nearest_feasible,4,real_all,0.4785632776408362,0.33333333333333337,0.3888888888888889,0.16666666666666669,0.0,0.11111111111111113
arithmetic,111,0.0,nearest_feasible,6,real_all,0.5124093020781669,0.33333333333333337,0.3888888888888889,0.16666666666666669,0.0,0.11111111111111113
geometric,112,0.0,nearest_feasible,5,real_all,0.49100534754608693,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.05882352941176471
arithmetic,112,0.0,nearest_feasible,6,real_all,0.5243542699558842,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.05882352941176471
geometric,113,0.0,nearest_feasible,4,real_all,0.49535216388938197,0.31578947368421056,0.368421052631579,0.21052631578947373,0.0,0.10526315789473686
arithmetic,113,0.0,nearest_feasible,6,real_all,0.5339362845656251,0.31578947368421056,0.368421052631579,0.21052631578947373,0.0,0.10526315789473686
geometric,114,0.0,nearest_feasible,5,real_all,0.5084796473447548,0.33333333333333337,0.3888888888888889,0.22222222222222227,0.0,0.055555555555555566
arithmetic,114,0.0,nearest_feasible,6,real_all,0.5464135865883281,0.33333333333333337,0.3888888888888889,0.22222222222222227,0.0,0.055555555555555566
geometric,115,0.0,nearest_feasible,5,real_all,0.5246410372205009,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.0,0.052631578947368425
arithmetic,115,0.0,nearest_feasible,6,real_all,0.5661508698910411,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.0,0.052631578947368425
geometric,116,0.0,nearest_feasible,4,real_all,0.4886662501140587,0.41176470588235287,0.1764705882352941,0.1764705882352941,0.0,0.23529411764705882
arithmetic,116,0.0,nearest_feasible,6,real_all,0.5254937283829679,0.41176470588235287,0.1764705882352941,0.1764705882352941,0.0,0.23529411764705882
geometric,117,0.0,nearest_feasible,4,real_all,0.50283203275673,0.43749999999999994,0.18749999999999997,0.18749999999999997,0.0,0.18749999999999997
arithmetic,117,0.0,nearest_feasible,5,real_all,0.5390030333970928,0.43749999999999994,0.18749999999999997,0.18749999999999997,0.0,0.18749999999999997
geometric,118,0.0,nearest_feasible,4,real_all,0.5061915755697798,0.3888888888888889,0.16666666666666669,0.22222222222222227,0.0,0.22222222222222227
arithmetic,118,0.0,nearest_feasible,6,real_all,0.5474897417694627,0.3888888888888889,0.16666666666666669,0.22222222222222227,0.0,0.22222222222222227
geometric,119,0.0,nearest_feasible,4,real_all,0.5210694606950693,0.4117647058823529,0.17647058823529413,0.23529411764705885,0.0,0.17647058823529413
arithmetic,119,0.0,nearest_feasible,5,real_all,0.5614982649231387,0.4117647058823529,0.17647058823529413,0.23529411764705885,0.0,0.17647058823529413
geometric,120,0.0,nearest_feasible,4,real_all,0.5383304132416719,0.4375,0.1875,0.25000000000000006,0.0,0.12500000000000003
arithmetic,120,0.0,nearest_feasible,5,real_all,0.5772578534710241,0.4375,0.1875,0.25000000000000006,0.0,0.12500000000000003
geometric,121,0.0,nearest_feasible,4,real_all,0.5224042290648394,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.0,0.2105263157894737
arithmetic,121,0.0,nearest_feasible,6,real_all,0.5671703853258001,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.0,0.2105263157894737
geometric,122,0.0,nearest_feasible,4,real_all,0.5378350698019463,0.38888888888888884,0.16666666666666666,0.2777777777777778,0.0,0.16666666666666666
arithmetic,122,0.0,nearest_feasible,6,real_all,0.581494026279624,0.38888888888888884,0.16666666666666666,0.2777777777777778,0.0,0.16666666666666666
geometric,123,0.0,nearest_feasible,4,real_all,0.5556213116941817,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.0,0.11764705882352942
arithmetic,123,0.0,nearest_feasible,5,real_all,0.5975028014633094,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.0,0.11764705882352942
geometric,124,0.0,nearest_feasible,6,real_all,0.5763348691851423,0.43749999999999994,0.18749999999999997,0.3125,0.0,0.0625
arithmetic,124,0.0,nearest_feasible,5,real_all,0.6155126735449554,0.43749999999999994,0.18749999999999997,0.3125,0.0,0.0625
geometric,125,0.0,nearest_feasible,4,real_all,0.5532926200079297,0.36842105263157887,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525
arithmetic,125,0.0,nearest_feasible,6,real_all,0.5993849706512161,0.36842105263157887,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525
geometric,126,0.0,nearest_feasible,4,real_all,0.5714566900550647,0.38888888888888884,0.16666666666666666,0.3333333333333333,0.0,0.11111111111111112
arithmetic,126,0.0,nearest_feasible,5,real_all,0.6154983107897851,0.38888888888888884,0.16666666666666666,0.3333333333333333,0.0,0.11111111111111112
geometric,127,0.0,nearest_feasible,6,real_all,0.5924642783650367,0.41176470588235287,0.1764705882352941,0.3529411764705882,0.0,0.058823529411764705
arithmetic,127,0.0,nearest_feasible,5,real_all,0.6335073380034799,0.41176470588235287,0.1764705882352941,0.3529411764705882,0.0,0.058823529411764705
geometric,128,0.0,nearest_feasible,4,real_all,0.5860073604366683,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.0,0.10526315789473685
arithmetic,128,0.0,nearest_feasible,5,real_all,0.631599555976632,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.0,0.10526315789473685
geometric,129,0.0,nearest_feasible,6,real_all,0.6071800946876605,0.38888888888888884,0.16666666666666666,0.38888888888888884,0.0,0.05555555555555556
arithmetic,129,0.0,nearest_feasible,5,real_all,0.6495025952999464,0.38888888888888884,0.16666666666666666,0.38888888888888884,0.0,0.05555555555555556
geometric,130,0.0,nearest_feasible,4,real_all,0.4807553467418143,0.3888888888888888,0.2222222222222222,0.16666666666666663,0.0,0.2222222222222222
arithmetic,130,0.0,nearest_feasible,6,real_all,0.5165368982045888,0.3888888888888888,0.2222222222222222,0.16666666666666663,0.0,0.2222222222222222
geometric,131,0.0,nearest_feasible,4,real_all,0.4933870258303491,0.41176470588235287,0.23529411764705882,0.1764705882352941,0.0,0.1764705882352941
arithmetic,131,0.0,nearest_feasible,6,real_all,0.5287246658544484,0.41176470588235287,0.23529411764705882,0.1764705882352941,0.0,0.1764705882352941
geometric,132,0.0,nearest_feasible,4,real_all,0.5079948124559279,0.43749999999999994,0.25,0.18749999999999997,0.0,0.125
arithmetic,132,0.0,nearest_feasible,6,real_all,0.5424359044605407,0.43749999999999994,0.25,0.18749999999999997,0.0,0.125
geometric,133,0.0,nearest_feasible,4,real_all,0.4975014566199436,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.0,0.2105263157894737
arithmetic,133,0.0,nearest_feasible,5,real_all,0.5378466387906564,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.0,0.2105263157894737
geometric,134,0.0,nearest_feasible,4,real_all,0.5108087490027745,0.38888888888888884,0.22222222222222224,0.22222222222222224,0.0,0.16666666666666666
arithmetic,134,0.0,nearest_feasible,6,real_all,0.55054118271475,0.38888888888888884,0.22222222222222224,0.22222222222222224,0.0,0.16666666666666666
geometric,135,0.0,nearest_feasible,4,real_all,0.5261032686488122,0.4117647058823529,0.23529411764705885,0.23529411764705885,0.0,0.11764705882352942
arithmetic,135,0.0,nearest_feasible,6,real_all,0.5647292023946192,0.4117647058823529,0.23529411764705885,0.23529411764705885,0.0,0.11764705882352942
geometric,136,0.0,nearest_feasible,6,real_all,0.5438576691599311,0.43749999999999994,0.25,0.25,0.0,0.0625
arithmetic,136,0.0,nearest_feasible,6,real_all,0.5806907245344721,0.43749999999999994,0.25,0.25,0.0,0.0625
geometric,137,0.0,nearest_feasible,4,real_all,0.5269174119891074,0.36842105263157887,0.21052631578947367,0.2631578947368421,0.0,0.15789473684210525
arithmetic,137,0.0,nearest_feasible,6,real_all,0.5700612241160722,0.36842105263157887,0.21052631578947367,0.2631578947368421,0.0,0.15789473684210525
geometric,138,0.0,nearest_feasible,4,real_all,0.5427408760529241,0.38888888888888884,0.22222222222222224,0.2777777777777778,0.0,0.11111111111111112
arithmetic,138,0.0,nearest_feasible,6,real_all,0.5845454672249112,0.38888888888888884,0.22222222222222224,0.2777777777777778,0.0,0.11111111111111112
geometric,139,0.0,nearest_feasible,6,real_all,0.5609889088938801,0.41176470588235287,0.23529411764705882,0.2941176470588235,0.0,0.058823529411764705
arithmetic,139,0.0,nearest_feasible,6,real_all,0.6007337389347899,0.41176470588235287,0.23529411764705882,0.2941176470588235,0.0,0.058823529411764705
geometric,140,0.0,nearest_feasible,4,real_all,0.5580726555930422,0.36842105263157887,0.21052631578947367,0.3157894736842105,0.0,0.10526315789473684
arithmetic,140,0.0,nearest_feasible,6,real_all,0.6022758094414881,0.36842105263157887,0.21052631578947367,0.3157894736842105,0.0,0.10526315789473684
geometric,141,0.0,nearest_feasible,6,real_all,0.5766691723933167,0.3888888888888888,0.2222222222222222,0.33333333333333326,0.0,0.05555555555555555
arithmetic,141,0.0,nearest_feasible,6,real_all,0.6185497517350723,0.3888888888888888,0.2222222222222222,0.33333333333333326,0.0,0.05555555555555555
geometric,142,0.0,nearest_feasible,6,real_all,0.5910700269800699,0.36842105263157887,0.21052631578947367,0.36842105263157887,0.0,0.05263157894736842
arithmetic,142,0.0,nearest_feasible,6,real_all,0.6344903947669038,0.36842105263157887,0.21052631578947367,0.36842105263157887,0.0,0.05263157894736842
geometric,143,0.0,nearest_feasible,4,real_all,0.4737857880324427,0.3684210526315789,0.2631578947368421,0.15789473684210525,0.0,0.2105263157894737
arithmetic,143,0.0,nearest_feasible,5,real_all,0.5085228922555126,0.3684210526315789,0.2631578947368421,0.15789473684210525,0.0,0.2105263157894737
geometric,144,0.0,nearest_feasible,4,real_all,0.4851405062779997,0.38888888888888884,0.2777777777777778,0.16666666666666666,0.0,0.16666666666666666
arithmetic,144,0.0,nearest_feasible,6,real_all,0.519588339149876,0.38888888888888884,0.2777777777777778,0.16666666666666666,0.0,0.16666666666666666
geometric,145,0.0,nearest_feasible,4,real_all,0.4981534067492871,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.0,0.11764705882352942
arithmetic,145,0.0,nearest_feasible,6,real_all,0.5319556033259292,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.0,0.11764705882352942
geometric,146,0.0,nearest_feasible,6,real_all,0.5132106005008279,0.43749999999999994,0.3125,0.18749999999999997,0.0,0.0625
arithmetic,146,0.0,nearest_feasible,6,real_all,0.5458687755239888,0.43749999999999994,0.3125,0.18749999999999997,0.0,0.0625
geometric,147,0.0,nearest_feasible,4,real_all,0.5017994981630508,0.36842105263157887,0.2631578947368421,0.21052631578947367,0.0,0.15789473684210525
arithmetic,147,0.0,nearest_feasible,6,real_all,0.5407374775809284,0.36842105263157887,0.2631578947368421,0.21052631578947367,0.0,0.15789473684210525
geometric,148,0.0,nearest_feasible,4,real_all,0.5154680374995897,0.38888888888888884,0.2777777777777778,0.22222222222222224,0.0,0.11111111111111112
arithmetic,148,0.0,nearest_feasible,6,real_all,0.5535926236600371,0.38888888888888884,0.2777777777777778,0.22222222222222224,0.0,0.11111111111111112
geometric,149,0.0,nearest_feasible,6,real_all,0.5311857058630021,0.41176470588235287,0.2941176470588235,0.23529411764705882,0.0,0.058823529411764705
arithmetic,149,0.0,nearest_feasible,6,real_all,0.5679601398660996,0.41176470588235287,0.2941176470588235,0.23529411764705882,0.0,0.058823529411764705
geometric,150,0.0,nearest_feasible,4,real_all,0.531469585447859,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.0,0.10526315789473685
arithmetic,150,0.0,nearest_feasible,6,real_all,0.5729520629063444,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.0,0.10526315789473685
geometric,151,0.0,nearest_feasible,6,real_all,0.5476914301017369,0.38888888888888884,0.2777777777777778,0.2777777777777778,0.0,0.05555555555555556
arithmetic,151,0.0,nearest_feasible,6,real_all,0.5875969081701983,0.38888888888888884,0.2777777777777778,0.2777777777777778,0.0,0.05555555555555556
geometric,152,0.0,nearest_feasible,6,real_all,0.5628939871206068,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.0,0.052631578947368425
arithmetic,152,0.0,nearest_feasible,6,real_all,0.6051666482317601,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.0,0.052631578947368425
geometric,153,0.0,nearest_feasible,4,real_all,0.47787894388636176,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525
arithmetic,153,0.0,nearest_feasible,6,real_all,0.5114137310457847,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525
geometric,154,0.0,nearest_feasible,4,real_all,0.48956566458754913,0.3888888888888889,0.33333333333333337,0.16666666666666669,0.0,0.11111111111111113
arithmetic,154,0.0,nearest_feasible,6,real_all,0.5226397800951631,0.3888888888888889,0.33333333333333337,0.16666666666666669,0.0,0.11111111111111113
geometric,155,0.0,nearest_feasible,6,real_all,0.5029658334413708,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.0,0.05882352941176471
arithmetic,155,0.0,nearest_feasible,6,real_all,0.5351865407974096,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.0,0.05882352941176471
geometric,156,0.0,nearest_feasible,4,real_all,0.5061346715795634,0.368421052631579,0.31578947368421056,0.21052631578947373,0.0,0.10526315789473686
arithmetic,156,0.0,nearest_feasible,6,real_all,0.5436283163712005,0.368421052631579,0.31578947368421056,0.21052631578947373,0.0,0.10526315789473686
geometric,157,0.0,nearest_feasible,6,real_all,0.5201698252083681,0.3888888888888889,0.33333333333333337,0.22222222222222227,0.0,0.055555555555555566
arithmetic,157,0.0,nearest_feasible,6,real_all,0.5566440646053242,0.3888888888888889,0.33333333333333337,0.22222222222222227,0.0,0.055555555555555566
geometric,158,0.0,nearest_feasible,6,real_all,0.5360610862902332,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.0,0.052631578947368425
arithmetic,158,0.0,nearest_feasible,6,real_all,0.5758429016966164,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.0,0.052631578947368425
geometric,159,0.0,nearest_feasible,4,real_all,0.4820074615541377,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.10526315789473685
arithmetic,159,0.0,nearest_feasible,6,real_all,0.5143045698360568,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.10526315789473685
geometric,160,0.0,nearest_feasible,5,real_all,0.4940311865150836,0.38888888888888884,0.38888888888888884,0.16666666666666666,0.0,0.05555555555555556
arithmetic,160,0.0,nearest_feasible,6,real_all,0.5256912210404504,0.38888888888888884,0.38888888888888884,0.16666666666666666,0.0,0.05555555555555556
geometric,161,0.0,nearest_feasible,5,real_all,0.5105072976611744,0.3684210526315789,0.3684210526315789,0.2105263157894737,0.0,0.052631578947368425
arithmetic,161,0.0,nearest_feasible,6,real_all,0.5465191551614725,0.3684210526315789,0.3684210526315789,0.2105263157894737,0.0,0.052631578947368425
geometric,162,0.0,nearest_feasible,4,real_all,0.49180813035201926,0.4444444444444444,0.16666666666666663,0.16666666666666663,0.0,0.2222222222222222
arithmetic,162,0.0,nearest_feasible,5,real_all,0.526767376221585,0.4444444444444444,0.16666666666666663,0.16666666666666663,0.0,0.2222222222222222
geometric,163,0.0,nearest_feasible,4,real_all,0.5054055274471896,0.47058823529411764,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941
arithmetic,163,0.0,nearest_feasible,5,real_all,0.5395569366959739,0.47058823529411764,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941
geometric,164,0.0,nearest_feasible,5,real_all,0.521152476751036,0.5,0.18749999999999997,0.18749999999999997,0.0,0.125
arithmetic,164,0.0,nearest_feasible,5,real_all,0.5539451922296614,0.5,0.18749999999999997,0.18749999999999997,0.0,0.125
geometric,165,0.0,nearest_feasible,4,real_all,0.508330748733582,0.4210526315789474,0.15789473684210525,0.2105263157894737,0.0,0.2105263157894737
arithmetic,165,0.0,nearest_feasible,5,real_all,0.5475386705962318,0.4210526315789474,0.15789473684210525,0.2105263157894737,0.0,0.2105263157894737
geometric,166,0.0,nearest_feasible,4,real_all,0.5225524739705578,0.4444444444444445,0.16666666666666666,0.22222222222222224,0.0,0.16666666666666666
arithmetic,166,0.0,nearest_feasible,5,real_all,0.5607716607317462,0.4444444444444445,0.16666666666666666,0.22222222222222224,0.0,0.16666666666666666
geometric,167,0.0,nearest_feasible,5,real_all,0.5389187109970164,0.4705882352941177,0.17647058823529413,0.23529411764705885,0.0,0.11764705882352942
arithmetic,167,0.0,nearest_feasible,5,real_all,0.5755614732361447,0.4705882352941177,0.17647058823529413,0.23529411764705885,0.0,0.11764705882352942
geometric,168,0.0,nearest_feasible,5,real_all,0.5579442237066807,0.5,0.18749999999999997,0.25,0.0,0.0625
arithmetic,168,0.0,nearest_feasible,5,real_all,0.5922000123035929,0.5,0.18749999999999997,0.25,0.0,0.0625
geometric,169,0.0,nearest_feasible,4,real_all,0.5383870117224634,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.0,0.15789473684210525
arithmetic,169,0.0,nearest_feasible,5,real_all,0.5797532559216475,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.0,0.15789473684210525
geometric,170,0.0,nearest_feasible,5,real_all,0.5552187351138398,0.4444444444444445,0.16666666666666666,0.2777777777777778,0.0,0.11111111111111112
arithmetic,170,0.0,nearest_feasible,5,real_all,0.5947759452419074,0.4444444444444445,0.16666666666666666,0.2777777777777778,0.0,0.11111111111111112
geometric,171,0.0,nearest_feasible,6,real_all,0.5746541367081376,0.47058823529411764,0.1764705882352941,0.2941176470588235,0.0,0.058823529411764705
arithmetic,171,0.0,nearest_feasible,5,real_all,0.6115660097763153,0.47058823529411764,0.1764705882352941,0.2941176470588235,0.0,0.058823529411764705
geometric,172,0.0,nearest_feasible,5,real_all,0.5702204226550949,0.42105263157894735,0.15789473684210525,0.3157894736842105,0.0,0.10526315789473684
arithmetic,172,0.0,nearest_feasible,5,real_all,0.6119678412470635,0.42105263157894735,0.15789473684210525,0.3157894736842105,0.0,0.10526315789473684
geometric,173,0.0,nearest_feasible,6,real_all,0.5899270583852998,0.4444444444444444,0.16666666666666663,0.33333333333333326,0.0,0.05555555555555555
arithmetic,173,0.0,nearest_feasible,5,real_all,0.6287802297520685,0.4444444444444444,0.16666666666666663,0.33333333333333326,0.0,0.05555555555555555
geometric,174,0.0,nearest_feasible,6,real_all,0.603936059625022,0.42105263157894735,0.15789473684210525,0.36842105263157887,0.0,0.05263157894736842
arithmetic,174,0.0,nearest_feasible,5,real_all,0.6441824265724793,0.42105263157894735,0.15789473684210525,0.36842105263157887,0.0,0.05263157894736842
geometric,175,0.0,nearest_feasible,4,real_all,0.4840988527071723,0.4210526315789473,0.21052631578947364,0.15789473684210523,0.0,0.21052631578947364
arithmetic,175,0.0,nearest_feasible,6,real_all,0.518214924061088,0.4210526315789473,0.21052631578947364,0.15789473684210523,0.0,0.21052631578947364
geometric,176,0.0,nearest_feasible,4,real_all,0.49629410669612617,0.4444444444444444,0.2222222222222222,0.16666666666666663,0.0,0.16666666666666663
arithmetic,176,0.0,nearest_feasible,6,real_all,0.5298188171668723,0.4444444444444444,0.2222222222222222,0.16666666666666663,0.0,0.16666666666666663
geometric,177,0.0,nearest_feasible,5,real_all,0.5102880134799261,0.47058823529411764,0.23529411764705882,0.1764705882352941,0.0,0.11764705882352941
arithmetic,177,0.0,nearest_feasible,5,real_all,0.5427878741674544,0.47058823529411764,0.23529411764705882,0.1764705882352941,0.0,0.11764705882352941
geometric,178,0.0,nearest_feasible,6,real_all,0.526503359852906,0.49999999999999994,0.24999999999999997,0.18749999999999994,0.0,0.06249999999999999
arithmetic,178,0.0,nearest_feasible,5,real_all,0.5573780632931096,0.49999999999999994,0.24999999999999997,0.18749999999999994,0.0,0.06249999999999999
geometric,179,0.0,nearest_feasible,4,real_all,0.5127223472839451,0.42105263157894735,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525
arithmetic,179,0.0,nearest_feasible,6,real_all,0.5504295093865038,0.42105263157894735,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525
geometric,180,0.0,nearest_feasible,5,real_all,0.5273188816245115,0.4444444444444445,0.22222222222222224,0.22222222222222224,0.0,0.11111111111111112
arithmetic,180,0.0,nearest_feasible,5,real_all,0.5638231016770334,0.4444444444444445,0.22222222222222224,0.22222222222222224,0.0,0.11111111111111112
geometric,181,0.0,nearest_feasible,6,real_all,0.5441249521960667,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705
arithmetic,181,0.0,nearest_feasible,5,real_all,0.5787924107076251,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705
geometric,182,0.0,nearest_feasible,5,real_all,0.543038273968757,0.42105263157894735,0.21052631578947367,0.2631578947368421,0.0,0.10526315789473684
arithmetic,182,0.0,nearest_feasible,6,real_all,0.5826440947119197,0.42105263157894735,0.21052631578947367,0.2631578947368421,0.0,0.10526315789473684
geometric,183,0.0,nearest_feasible,6,real_all,0.5602831046470211,0.4444444444444444,0.2222222222222222,0.27777777777777773,0.0,0.05555555555555555
arithmetic,183,0.0,nearest_feasible,5,real_all,0.5978273861871944,0.4444444444444444,0.2222222222222222,0.27777777777777773,0.0,0.05555555555555555
geometric,184,0.0,nearest_feasible,6,real_all,0.5751467018301364,0.4210526315789473,0.21052631578947364,0.31578947368421045,0.0,0.05263157894736841
arithmetic,184,0.0,nearest_feasible,5,real_all,0.6148586800373355,0.4210526315789473,0.21052631578947364,0.31578947368421045,0.0,0.05263157894736841
geometric,185,0.0,nearest_feasible,4,real_all,0.4882811057482834,0.42105263157894735,0.2631578947368421,0.15789473684210525,0.0,0.15789473684210525
arithmetic,185,0.0,nearest_feasible,6,real_all,0.52110576285136,0.42105263157894735,0.2631578947368421,0.15789473684210525,0.0,0.15789473684210525
geometric,186,0.0,nearest_feasible,5,real_all,0.5008210014035498,0.4444444444444445,0.2777777777777778,0.16666666666666666,0.0,0.11111111111111112
arithmetic,186,0.0,nearest_feasible,6,real_all,0.5328702581121594,0.4444444444444445,0.2777777777777778,0.16666666666666666,0.0,0.11111111111111112
geometric,187,0.0,nearest_feasible,6,real_all,0.5152176669229208,0.47058823529411764,0.2941176470588235,0.1764705882352941,0.0,0.058823529411764705
